mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
28161,Ms,Margrete,Auken,,,female,Denmark,Arhus,1945-01-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/28161.jpg,mailto:margrete.auken@europarl.europa.eu,,https://twitter.com/MargreteAuken,https://www.facebook.com/margreteauken,,,https://data.europarl.europa.eu/person/28161
4344,Ms,María Soraya,Rodríguez Ramos,,,female,Spain,Valladolid,1963-12-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/4344.jpg,mailto:soraya.rodriguezramos@europarl.europa.eu,https://mujeresalfrente.org/,https://twitter.com/sorayarr_,,,,https://data.europarl.europa.eu/person/4344
22858,Ms,Fabienne,Keller,,,female,France,Sélestat,1959-10-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/22858.jpg,mailto:fabienne.keller@europarl.europa.eu,https://fabiennekeller.eu/,https://twitter.com/fabienne_keller,https://www.facebook.com/KellerFabienne,,https://www.instagram.com/fabienne_keller/,https://data.europarl.europa.eu/person/22858
1913,Ms,Evelyne,Gebhardt,,,female,France,Montreuil-sous-Bois (France),1954-01-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/1913.jpg,,,,,,,https://data.europarl.europa.eu/person/1913
28298,Ms,Iratxe,García Pérez,,,female,Spain,Baracaldo,1974-10-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/28298.jpg,mailto:iratxe.garcia-perez@europarl.europa.eu,http://www.iratxegarcia.es/,https://twitter.com/IratxeGarper,,https://www.facebook.com/iratxe.garciaperez?fref=ts,,https://data.europarl.europa.eu/person/28298
28141,Ms,Lívia,Járóka,,,female,Hungary,Tata,1974-10-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/28141.jpg,mailto:livia.jaroka@europarl.europa.eu,https://jaroka.fidesz-eu.hu/en/,https://twitter.com/JarokaLivia,https://www.facebook.com/JarokaLivia/,,https://www.instagram.com/jarokalivia/,https://data.europarl.europa.eu/person/28141
1854,Ms,Constanze,Krehl,,,female,Germany,Stuttgart,1956-10-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/1854.jpg,,,,,,,https://data.europarl.europa.eu/person/1854
38595,Ms,Rovana,Plumb,,,female,Romania,Bucureşti,1960-06-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38595.jpg,mailto:rovana.plumb@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/38595
24594,Ms,Anne,Sander,,,female,France,Haguenau,1973-10-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/24594.jpg,mailto:anne.sander@europarl.europa.eu,https://www.annesander.eu/fr/,https://twitter.com/AnneSanderElue,https://www.facebook.com/annesanderMEP/,,,https://data.europarl.europa.eu/person/24594
23868,Ms,Monika,Beňová,,,female,Slovakia,Bratislava,1968-08-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/23868.jpg,mailto:monika.benova@europarl.europa.eu,,,https://www.facebook.com/monikabenovaep,,https://www.instagram.com/monicabenova,https://data.europarl.europa.eu/person/23868
38398,Ms,Esther,De Lange,,,female,Netherlands,Spaubeek,1975-02-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/38398.jpg,,,,,,,https://data.europarl.europa.eu/person/38398
2054,Ms,Heidi,Hautala,,,female,Finland,Oulu,1955-11-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/2054.jpg,mailto:heidi.hautala@europarl.europa.eu,https://heidihautala.fi/,https://twitter.com/HeidiHautala,https://www.facebook.com/MEPheidihautala,,https://www.instagram.com/heidihautala,https://data.europarl.europa.eu/person/2054
28353,Ms,Anna,Fotyga,,,female,Poland,Lębork,1957-01-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/28353.jpg,mailto:anna.fotyga@europarl.europa.eu,https://fotyga.pl/,https://twitter.com/AnnaFotyga_PE,https://www.facebook.com/Anna.Fotyga.PE,,,https://data.europarl.europa.eu/person/28353
4253,Ms,Frédérique,Ries,,,female,Belgium,Balen-Wezel,1959-05-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/4253.jpg,mailto:frederique.ries@europarl.europa.eu,http://www.frederiqueries.be,http://twitter.com/Frederiqueries,https://www.facebook.com/frederiqueries/,,https://www.instagram.com/frederique.ries/,https://data.europarl.europa.eu/person/4253
72779,Ms,Nadine,Morano,,,female,France,Nancy,1963-11-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/72779.jpg,mailto:permanence@nadine-morano.com; mailto:nadine.morano@europarl.europa.eu,http://www.nadinemorano.fr/,https://twitter.com/nadine__morano,https://www.facebook.com/Nadine.Morano,,https://www.instagram.com/nadinemorano/,https://data.europarl.europa.eu/person/72779
28115,Ms,Mairead,McGuinness,,,female,Ireland,Drogheda,1959-06-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/28115.jpg,,,,,,,https://data.europarl.europa.eu/person/28115
30490,Ms,Aileen,McLeod,,,female,United Kingdom,BELLSHILL,1971-08-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/30490.jpg,,,,,,,https://data.europarl.europa.eu/person/30490
24942,Ms,Ana,Miranda,,,female,Spain,Cuntis,1971-05-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/24942.jpg,mailto:ana.miranda@europarl.europa.eu,,https://twitter.com/anamirandapaz,,,,https://data.europarl.europa.eu/person/24942
37324,Ms,Adina-Ioana,Vălean,,,female,Romania,Ţintea,1968-02-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/37324.jpg,,,,,,,https://data.europarl.europa.eu/person/37324
28346,Ms,Mercedes,Bresso,,,female,Italy,Sanremo (IM),1944-07-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/28346.jpg,mailto:mercedes.bresso@europarl.europa.eu,,,https://www.facebook.com/mercedesbresso,,https://www.instagram.com/mercedesbresso_eu,https://data.europarl.europa.eu/person/28346
4550,Ms,Jill,Evans,,,female,United Kingdom,Ystrad Rhondda (Wales),1959-05-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/4550.jpg,,,,,,,https://data.europarl.europa.eu/person/4550
95074,Mr,Jeroen,Lenaers,,,male,Netherlands,Stramproy,1984-04-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/95074.jpg,mailto:jeroen.lenaers@europarl.europa.eu,http://www.jeroenlenaers.nl/,https://twitter.com/jeroen_lenaers,https://www.facebook.com/jlenaersCDA,,https://www.instagram.com/jeroen_lenaers,https://data.europarl.europa.eu/person/95074
96808,Mr,Pablo,Arias Echeverría,,,male,Spain,Madrid,1970-06-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96808.jpg,mailto:pablo.ariasecheverria@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96808
107212,Mr,Andrey,Novakov,Андрей,Новаков,male,Bulgaria,PAZARDZHIK,1988-07-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/107212.jpg,mailto:andrey.novakov@europarl.europa.eu,http://andreynovakov.eu/,https://twitter.com/andreynovakov,,https://www.facebook.com/andrey.novakov,https://www.instagram.com/novakov.a/,https://data.europarl.europa.eu/person/107212
96711,Mr,Pascal,Canfin,,,male,France,Arras,1974-08-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96711.jpg,mailto:pascal.canfin@europarl.europa.eu,,https://twitter.com/pcanfin?lang=en,https://www.facebook.com/pascal.canfin.7/,,,https://data.europarl.europa.eu/person/96711
96648,Mr,Philippe,Lamberts,,,male,Belgium,Bruxelles,1963-03-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96648.jpg,mailto:philippe.lamberts@europarl.europa.eu,http://www.philippelamberts.eu/,,https://www.facebook.com/philippelambertseurope/,,,https://data.europarl.europa.eu/person/96648
96750,Mr,François,Alfonsi,,,male,France,Ajaccio,1953-09-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96750.jpg,mailto:francois.alfonsi@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96750
88882,Mr,Victor,Negrescu,,,male,Romania,București,1985-08-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/88882.jpg,mailto:victor.negrescu@europarl.europa.eu,,https://twitter.com/negrescuvictor,,https://it-it.facebook.com/victornegrescu/,https://www.instagram.com/victor_negrescu/,https://data.europarl.europa.eu/person/88882
96903,Mr,Paulo,Rangel,,,male,Portugal,Vila Nova de Gaia,1968-02-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96903.jpg,,,,,,,https://data.europarl.europa.eu/person/96903
101039,Mr,Paolo,Borchia,,,male,Italy,NEGRAR,1980-05-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/101039.jpg,mailto:paolo.borchia@europarl.europa.eu,,https://twitter.com/paoloborchia?lang=en,https://www.facebook.com/PaoloBorchiaofficial/,,https://www.instagram.com/paoloborchia/,https://data.europarl.europa.eu/person/101039
96826,Mr,Tamás,Deutsch,,,male,Hungary,Budapest,1966-07-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96826.jpg,mailto:tamas.deutsch@europarl.europa.eu,http://deutsch.fidesz-eu.hu/,https://twitter.com/dajcstomi,,https://www.facebook.com/people/Deutsch-Tam%C3%A1s/100000694338124,https://www.instagram.com/dajcstomi/,https://data.europarl.europa.eu/person/96826
99283,Mr,Alessandro,Panza,,,male,Italy,Domodossola,1982-05-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/99283.jpg,mailto:alessandro.panza@europarl.europa.eu,,https://twitter.com/alepanzaoff,https://www.facebook.com/alepanzaoff,,https://www.instagram.com/alepanzaoff/,https://data.europarl.europa.eu/person/99283
96739,Mr,Reinhard,Bütikofer,,,male,Germany,Mannheim,1953-01-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96739.jpg,mailto:reinhard.buetikofer@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96739
96936,Mr,Gabriel,Mato,,,male,Spain,Madrid,1961-04-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96936.jpg,mailto:gabriel.mato@europarl.europa.eu,http://www.gabrielmato.com/,https://twitter.com/GabrielMatoA,https://www.facebook.com/gabrielmatoadrover/,,https://www.instagram.com/gabrielmatoadrover/,https://data.europarl.europa.eu/person/96936
96933,Mr,Milan,Zver,,,male,Slovenia,Ljubljana,1962-05-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96933.jpg,mailto:milan.zver@europarl.europa.eu,http://www.milanzver.eu/,https://twitter.com/MilanZver,https://www.facebook.com/milan.zver,,,https://data.europarl.europa.eu/person/96933
96668,Mr,Seán,Kelly,,,male,Ireland,Killarney,1952-04-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96668.jpg,mailto:sean.kelly@europarl.europa.eu,http://www.seankelly.eu/,https://twitter.com/SeanKellyMEP,https://www.facebook.com/sean.kellymep,,https://www.instagram.com/seankellymep/,https://data.europarl.europa.eu/person/96668
96899,Mr,José Manuel,Fernandes,,,male,Portugal,Vila Verde,1967-07-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96899.jpg,,,,,,,https://data.europarl.europa.eu/person/96899
96885,Mr,Dominique,Riquet,,,male,France,Valenciennes,1946-09-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96885.jpg,mailto:dominique.riquet@europarl.europa.eu,http://driquet.com/,https://twitter.com/DominiqueRiquet,https://www.facebook.com/d.riquet/,,https://www.instagram.com/dominiqueriquet/,https://data.europarl.europa.eu/person/96885
96829,Mr,Ádám,Kósa,,,male,Hungary,Budapest,1975-07-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96829.jpg,mailto:adam.kosa@europarl.europa.eu,https://kosaadam.hu/hu/,https://twitter.com/adamkosamep,https://www.facebook.com/adamkosamep/,,,https://data.europarl.europa.eu/person/96829
96646,Mr,Helmut,Scholz,,,male,Germany,Berlin,1954-06-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96646.jpg,mailto:helmut.scholz@europarl.europa.eu,http://www.helmutscholz.eu,https://twitter.com/HelmutScholzMEP,https://de-de.facebook.com/HelmutScholzMEP/,,,https://data.europarl.europa.eu/person/96646
96697,Mr,Waldemar,Tomaszewski,,,male,Lithuania,Vilnius,1965-03-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96697.jpg,mailto:waldemar.tomaszewski@europarl.europa.eu; mailto:valdemar.tomasevski@europarl.europa.eu,http://www.vtomasevski.lt,,https://www.facebook.com/VTomasevski,,,https://data.europarl.europa.eu/person/96697
88715,Mr,José,Gusmão,,,male,Portugal,Lisboa,1976-07-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/88715.jpg,mailto:jose.gusmao@europarl.europa.eu; mailto:joseguilherme.figueiredonobredegusmao@europarl.europa.eu,,https://www.twitter.com/joseggusmao,https://www.facebook.com/josegusmao76,,https://www.instagram.com/gusmao.jose,https://data.europarl.europa.eu/person/88715
112611,Mr,Petri,Sarvamaa,,,male,Finland,Joensuu,1960-09-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/112611.jpg,,,,,,,https://data.europarl.europa.eu/person/112611
96771,Mr,Jarosław,Kalinowski,,,male,Poland,Wyszków,1962-04-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96771.jpg,mailto:jaroslaw.kalinowski@europarl.europa.eu,http://www.kalinowski.pl/,,,https://www.facebook.com/JaroslawKalinowski/,https://www.instagram.com/jaroslaw_kalinowski/,https://data.europarl.europa.eu/person/96771
98582,Mr,Loránt,Vincze,,,male,Romania,Târgu Mureș / Marosvásárhely,1977-11-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/98582.jpg,mailto:lorant.vincze@europarl.europa.eu,https://vinczelorant.eu/hu/,https://twitter.com/vinczelorant,https://www.facebook.com/vincze.lorant.2019/,,https://www.instagram.com/lorantvinczeinsta/,https://data.europarl.europa.eu/person/98582
96812,Mr,Juan Fernando,López Aguilar,,,male,Spain,Las Palmas,1961-06-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96812.jpg,mailto:juanfernando.lopezaguilar@europarl.europa.eu,,https://twitter.com/JFLopezAguilar,https://www.facebook.com/JFLAguilar,,,https://data.europarl.europa.eu/person/96812
96740,Mr,Yannick,Jadot,,,male,France,Clacy et Thierret,1967-07-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96740.jpg,,,,,,,https://data.europarl.europa.eu/person/96740
113892,Mr,Eric,Andrieu,,,male,France,Narbonne,1960-04-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/113892.jpg,,,,,,,https://data.europarl.europa.eu/person/113892
103746,Mr,Michal,Šimečka,,,male,Slovakia,Bratislava,1984-05-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/103746.jpg,,,,,,,https://data.europarl.europa.eu/person/103746
96772,Mr,Peter,Jahr,,,male,Germany,Burgstädt,1959-04-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96772.jpg,mailto:peter.jahr@europarl.europa.eu,http://www.peter-jahr.de/,https://twitter.com/peter_jahr,https://www.facebook.com/DrPeterJahr/,,,https://data.europarl.europa.eu/person/96772
97058,Mr,Guy,Verhofstadt,,,male,Belgium,Dendermonde,1953-04-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/97058.jpg,mailto:guy.verhofstadt@europarl.europa.eu,,http://twitter.com/GuyVerhofstadt,https://www.facebook.com/GuyVerhofstadt?ref=hl,http://www.facebook.com/verhofstadt.guy,,https://data.europarl.europa.eu/person/97058
96787,Mr,Herbert,Dorfmann,,,male,Italy,Brixen,1969-03-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96787.jpg,mailto:herbert.dorfmann@europarl.europa.eu,,https://twitter.com/HerbertDorfmann,https://www.facebook.com/herbert.dorfmann/,,,https://data.europarl.europa.eu/person/96787
96752,Mr,Martin,Häusling,,,male,Germany,Bad Wildungen,1961-03-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96752.jpg,mailto:martin.haeusling@europarl.europa.eu,http://www.martin-haeusling.eu/,https://twitter.com/MartinHaeusling,https://www.facebook.com/martin.hausling,,https://www.instagram.com/martin_haeusling/,https://data.europarl.europa.eu/person/96752
96796,Mr,Ryszard Antoni,Legutko,,,male,Poland,Kraków,1949-12-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96796.jpg,mailto:ryszardantoni.legutko@europarl.europa.eu,http://www.rlegutko.pl,,,,,https://data.europarl.europa.eu/person/96796
96810,Mr,Carlo,Fidanza,,,male,Italy,San Benedetto del Tronto,1976-09-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96810.jpg,mailto:carlo.fidanza@europarl.europa.eu,,http://twitter.com/fidanzacarlo,https://www.facebook.com/fidanzacarlo,,https://www.instagram.com/carlo.fidanza,https://data.europarl.europa.eu/person/96810
96801,Mr,Tomasz Piotr,Poręba,,,male,Poland,Grybów,1973-03-31^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96801.jpg,mailto:tomasz.poreba@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96801
96713,Mr,Evžen,Tošenovský,,,male,Czechia,Ostrava,1956-02-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96713.jpg,mailto:evzen.tosenovsky@europarl.europa.eu,http://www.tosenovsky.cz,,,,,https://data.europarl.europa.eu/person/96713
96891,Mr,Paolo,De Castro,,,male,Italy,S. Pietro Vernotico,1958-02-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96891.jpg,mailto:paolo.decastro@europarl.europa.eu,https://www.paolodecastro.it,https://twitter.com/paolodecastro,https://www.facebook.com/paolo.decastro,,,https://data.europarl.europa.eu/person/96891
97133,Mr,Derk Jan,Eppink,,,male,Netherlands,Steenderen,1958-11-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/97133.jpg,,,,,,,https://data.europarl.europa.eu/person/97133
96730,Mr,Sven,Giegold,,,male,Germany,Las Palmas,1969-11-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96730.jpg,,,,,,,https://data.europarl.europa.eu/person/96730
96706,Mr,João,Ferreira,,,male,Portugal,Lisboa,1978-11-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96706.jpg,,,,,,,https://data.europarl.europa.eu/person/96706
106936,Mr,Daniel,Freund,,,male,Germany,Aachen,1984-10-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/106936.jpg,mailto:daniel.freund@europarl.europa.eu,http://www.danielfreund.eu,https://twitter.com/daniel_freund,https://www.facebook.com/EuropaDaniel/,,https://www.instagram.com/europafreund/,https://data.europarl.europa.eu/person/106936
96833,Mr,Jens,Geier,,,male,Germany,,1961-06-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/96833.jpg,mailto:jens.geier@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/96833
112014,Mr,Phil,Bennion,,,male,United Kingdom,Tamworth,1954-10-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/112014.jpg,,,,,,,https://data.europarl.europa.eu/person/112014
